Order_ID	Order_Date	Customer_ID	Customer_Name	Product_ID	Product_Name	Product_Category	Supplier	Warehouse	Region	Delivery_City	Quantity_Ordered	Unit_Cost	Unit_Selling_Price	Sales_Amount	Total_Cost	Profit	Profit_Margin	Payment_Status	Payment_Amount	Outstanding_Amount	Order_Status	Shipping_Method	Carrier	Shipping_Cost	Expected_Delivery_Date	Actual_Delivery_Date	Delivery_Days	Delivery_Status	Inventory_Before_Order	Inventory_After_Order	Stock_Status	Discount_Percentage	Final_Sales_Amount	Order_Priority	Customer_Type	Payment_Date	Return_Status	Return_Quantity			
ORD06882	2024-10-01 00:00:00	CUST_022	Client Business 22 Ltd	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Rivers	Obio-Akpor	5	25000	45000	225000	125000	100000	0.444444444	Paid	202500	22500	Completed	Road	Konga Express	7350.51	2024-10-03 00:00:00	2024-10-06 00:00:00	5	Delayed	83	78	In Stock	0.1	202500	Medium	Retail	2024-10-06 00:00:00	No Return	0			
ORD06883	2025-04-14 00:00:00	CUST_018	Client Business 18 Ltd	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	United Africa Supplies	Lagos Mega Central Hub	Lagos	Lekki	21	12000	18000	378000	252000	126000	0.333333333	Pending	0	378000	Cancelled	Road	MAX.ng Freight	18180.66	2025-04-18 00:00:00			Not Applicable	169	148	In Stock	0.15	321300	Medium	Wholesale		No Return	0			
ORD06884	2025-10-14 00:00:00	CUST_028	Client Business 28 Ltd	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	MainOne Distribution	Abuja Inland Logistics Depot	Kano	Nassarawa	59	140000	195000	11505000	8260000	3245000	0.282051282	Partial	7128191.78	4376808.22	Completed	Air	GIG Logistics	58449.79	2025-10-20 00:00:00	2025-10-20 00:00:00	6	On Time	71	12	Low Stock	0.1	10354500	Medium	Wholesale	2025-10-30 00:00:00	No Return	0			
ORD06885	2025-08-01 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	United Africa Supplies	Kano Commercial Warehouse	Abuja	Garki	35	220000	310000	10850000	7700000	3150000	0.290322581	Paid	10850000	0	Completed	Road	MAX.ng Freight	25124.14	2025-08-06 00:00:00	2025-08-05 00:00:00	4	On Time	156	121	In Stock	0	10850000	Medium	Corporate	2025-08-12 00:00:00	No Return	0			
ORD06886	2025-07-08 00:00:00	CUST_001	Apex Global Enterprise 1	PROD_E02	Lithium Battery Pack 48V	Electronics	United Africa Supplies	Lagos Mega Central Hub	Enugu	Udi	32	450000	620000	19840000	14400000	5440000	0.274193548	Pending	0	19840000	Processing	Road	ABC Transport Logistics	28152.33	2025-07-14 00:00:00			Pending	198	166	In Stock	0	19840000	Critical	Wholesale		No Return	0			
ORD06887	2025-09-09 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	BUA Group Procurement	Ibadan Western Hub	Abuja	Kubwa	57	140000	195000	11115000	7980000	3135000	0.282051282	Partial	6387764.84	4727235.16	Completed	Road	Konga Express	49030.46	2025-09-14 00:00:00	2025-09-15 00:00:00	6	Delayed	232	175	In Stock	0.1	10003500	Low	Wholesale	2025-09-10 00:00:00	No Return	0			
ORD06888	2024-06-18 00:00:00	CUST_034	Client Business 34 Ltd	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Stallion Motors Distribution	Ibadan Western Hub	Lagos	Yaba	23	120000	180000	4140000	2760000	1380000	0.333333333	Paid	3726000	414000	Completed	Air	ABC Transport Logistics	31000.58	2024-06-22 00:00:00	2024-06-23 00:00:00	5	Delayed	221	198	In Stock	0.1	3726000	Medium	Corporate	2024-06-27 00:00:00	No Return	0			
ORD06889	2025-05-28 00:00:00	CUST_004	Client Business 4 Ltd	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	Zenith Global Procurement	Port Harcourt Coastal Depot	Kano	Dala	24	18000	28000	672000	432000	240000	0.357142857	Overdue	0	672000	Completed	Air	Chisco Logistics	28675.95	2025-06-03 00:00:00	2025-06-02 00:00:00	5	On Time	245	221	In Stock	0	672000	Critical	Wholesale		No Return	0			
ORD06890	2024-11-29 00:00:00	CUST_003	Apex Global Enterprise 3	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	MainOne Distribution	Ibadan Western Hub	Lagos	Lekki	61	140000	195000	11895000	8540000	3355000	0.282051282	Paid	11300250	594750	Processing	Courier	Red Star Express	24163.78	2024-12-02 00:00:00			Pending	170	109	In Stock	0.05	11300250	Medium	Corporate	2024-11-30 00:00:00	No Return	0			
ORD06891	2024-01-16 00:00:00	CUST_010	Client Business 10 Ltd	PROD_H02	Industrial Air Conditioner 3HP	Home Appliances	SinoHydro Equipment Ltd	Port Harcourt Coastal Depot	Kaduna	Kaduna South	34	180000	260000	8840000	6120000	2720000	0.307692308	Pending	0	8840000	Cancelled	Road	ABC Transport Logistics	16559.79	2024-01-23 00:00:00			Not Applicable	111	77	In Stock	0.15	7514000	Medium	Corporate		No Return	0			
ORD06892	2025-01-17 00:00:00	CUST_028	Client Business 28 Ltd	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	Tropical General Distribution	Abuja Inland Logistics Depot	Rivers	Port Harcourt	1	140000	195000	195000	140000	55000	0.282051282	Overdue	0	195000	Completed	Road	GIG Logistics	5534.33	2025-01-21 00:00:00	2025-01-20 00:00:00	3	On Time	173	172	In Stock	0.05	185250	Low	Wholesale		No Return	0			
ORD06893	2024-12-30 00:00:00	CUST_034	Client Business 34 Ltd	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	Zenith Global Procurement	Port Harcourt Coastal Depot	Oyo	Ogbomoso	31	18000	28000	868000	558000	310000	0.357142857	Partial	412300	455700	Processing	Road	GIG Logistics	21960.67	2025-01-01 00:00:00			Pending	152	121	In Stock	0.05	824600	Medium	Corporate	2025-01-01 00:00:00	No Return	0			
ORD06894	2025-10-11 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	Tropical General Distribution	Kano Commercial Warehouse	Abuja	Wuse	77	35000	58000	4466000	2695000	1771000	0.396551724	Paid	4242700	223300	Completed	Road	Red Star Express	35491.74	2025-10-15 00:00:00	2025-10-18 00:00:00	7	Delayed	35	-42	Out of Stock	0.05	4242700	Medium	Wholesale	2025-10-25 00:00:00	No Return	0			
ORD06895	2024-11-15 00:00:00	CUST_003	Apex Global Enterprise 3	PROD_E03	Industrial Power Generator 15kVA	Electronics	BUA Group Procurement	Ibadan Western Hub	Kaduna	Kaduna North	29	850000	1200000	34800000	24650000	10150000	0.291666667	Pending	0	34800000	Pending	Courier	ABC Transport Logistics	18737.57	2024-11-18 00:00:00			Pending	31	2	Low Stock	0.05	33060000	High	Corporate		No Return	0			
ORD06896	2024-09-24 00:00:00	CUST_023	Apex Global Enterprise 23	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	Innoson Industrial Supplies	Kano Commercial Warehouse	Kano	Nassarawa	15	15000	24000	360000	225000	135000	0.375	Partial	228423.63	131576.37	Completed	Road	Speedaf Express	17215.13	2024-10-01 00:00:00	2024-10-01 00:00:00	7	On Time	86	71	In Stock	0	360000	Medium	Retail	2024-10-11 00:00:00	No Return	0			
ORD06897	2024-08-24 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_E03	Industrial Power Generator 15kVA	Electronics	Zenith Global Procurement	Lagos Mega Central Hub	Lagos	Ikeja	51	850000	1200000	61200000	43350000	17850000	0.291666667	Paid	61200000	0	Completed	Air	ABC Transport Logistics	44324.41	2024-08-29 00:00:00	2024-08-29 00:00:00	5	On Time	203	152	In Stock	0	61200000	Low	Wholesale	2024-09-07 00:00:00	No Return	0			
ORD06898	2025-07-28 00:00:00	CUST_007	Apex Global Enterprise 7	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	Zenith Global Procurement	Port Harcourt Coastal Depot	Lagos	Lekki	4	140000	195000	780000	560000	220000	0.282051282	Paid	702000	78000	Completed	Courier	Konga Express	6053.5	2025-07-31 00:00:00	2025-07-31 00:00:00	3	On Time	206	202	In Stock	0.1	702000	Low	Retail	2025-08-10 00:00:00	No Return	0			
ORD06899	2025-01-08 00:00:00	CUST_026	Client Business 26 Ltd	PROD_E02	Lithium Battery Pack 48V	Electronics	Honeywell Logistics	Abuja Inland Logistics Depot	Oyo	Ogbomoso	43	450000	620000	26660000	19350000	7310000	0.274193548	Partial	12663500	13996500	Processing	Air	Konga Express	45033.87	2025-01-12 00:00:00			Pending	46	3	Low Stock	0.05	25327000	High	Corporate	2025-01-10 00:00:00	No Return	0			
ORD06900	2024-04-27 00:00:00	CUST_018	Client Business 18 Ltd	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Tropical General Distribution	Abuja Inland Logistics Depot	Anambra	Awka	7	120000	180000	1260000	840000	420000	0.333333333	Paid	1260000	0	Completed	Road	GIG Logistics	7586.5	2024-04-30 00:00:00	2024-05-03 00:00:00	6	Delayed	85	78	In Stock	0	1260000	Medium	Wholesale	2024-05-10 00:00:00	No Return	0			
ORD06901	2025-01-04 00:00:00	CUST_006	Client Business 6 Ltd	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	United Africa Supplies	Abuja Inland Logistics Depot	Lagos	Apapa	45	950000	1400000	63000000	42750000	20250000	0.321428571	Paid	63000000	0	Completed	Courier	ABC Transport Logistics	19144.8	2025-01-07 00:00:00	2025-01-10 00:00:00	6	Delayed	69	24	In Stock	0	63000000	Low	Retail	2025-01-12 00:00:00	No Return	0			
ORD06902	2025-07-28 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Zenith Global Procurement	Lagos Mega Central Hub	Enugu	Udi	18	950000	1400000	25200000	17100000	8100000	0.321428571	Paid	25200000	0	Processing	Road	DHL Express Nigeria	16452.22	2025-08-02 00:00:00			Pending	104	86	In Stock	0	25200000	Medium	Wholesale	2025-07-29 00:00:00	No Return	0			
ORD06903	2024-08-19 00:00:00	CUST_029	Apex Global Enterprise 29	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	MainOne Distribution	Kano Commercial Warehouse	Kaduna	Kaduna North	1	140000	195000	195000	140000	55000	0.282051282	Paid	195000	0	Completed	Road	Konga Express	5391.71	2024-08-23 00:00:00	2024-08-24 00:00:00	5	Delayed	185	184	In Stock	0	195000	High	Wholesale	2024-08-29 00:00:00	No Return	0			
ORD06904	2025-03-16 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	SinoHydro Equipment Ltd	Ibadan Western Hub	Abuja	Gwarinpa	48	18000	32000	1536000	864000	672000	0.4375	Paid	1305600	230400	Completed	Air	ABC Transport Logistics	51600.82	2025-03-19 00:00:00	2025-03-20 00:00:00	4	Delayed	206	158	In Stock	0.15	1305600	Medium	Wholesale	2025-03-29 00:00:00	No Return	0			
ORD06905	2025-01-03 00:00:00	CUST_035	Apex Global Enterprise 35	PROD_E03	Industrial Power Generator 15kVA	Electronics	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Rivers	Port Harcourt	58	850000	1200000	69600000	49300000	20300000	0.291666667	Paid	55680000	13920000	Completed	Road	Red Star Express	31238.33	2025-01-06 00:00:00	2025-01-06 00:00:00	3	On Time	24	-34	Out of Stock	0.2	55680000	High	Corporate	2025-01-04 00:00:00	Partial Return	20			
ORD06906	2025-11-26 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_A01	Heavy Duty Commercial Truck Tire 12R22.5	Automotive Parts	Dangote Logistics & Supplies Ltd	Port Harcourt Coastal Depot	Lagos	Ikorodu	39	110000	165000	6435000	4290000	2145000	0.333333333	Paid	5791500	643500	Completed	Air	Chisco Logistics	46540.36	2025-12-03 00:00:00	2025-12-02 00:00:00	6	On Time	224	185	In Stock	0.1	5791500	Medium	Wholesale	2025-11-29 00:00:00	No Return	0			
ORD06907	2024-09-10 00:00:00	CUST_012	Client Business 12 Ltd	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	Tropical General Distribution	Abuja Inland Logistics Depot	Kaduna	Kaduna North	11	280000	420000	4620000	3080000	1540000	0.333333333	Pending	0	4620000	Processing	Road	Konga Express	8742.03	2024-09-12 00:00:00			Pending	211	200	In Stock	0	4620000	High	Corporate		No Return	0			
ORD06908	2024-06-10 00:00:00	CUST_024	Client Business 24 Ltd	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	MainOne Distribution	Ibadan Western Hub	Rivers	Port Harcourt	69	18000	32000	2208000	1242000	966000	0.4375	Paid	2097600	110400	Completed	Courier	GIG Logistics	44023.26	2024-06-16 00:00:00	2024-06-19 00:00:00	9	Delayed	176	107	In Stock	0.05	2097600	Medium	Wholesale	2024-06-18 00:00:00	No Return	0			
ORD06909	2025-09-19 00:00:00	CUST_010	Client Business 10 Ltd	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	United Africa Supplies	Port Harcourt Coastal Depot	Abuja	Kubwa	55	950000	1400000	77000000	52250000	24750000	0.321428571	Paid	73150000	3850000	Completed	Road	GIG Logistics	46082.25	2025-09-24 00:00:00	2025-09-24 00:00:00	5	On Time	246	191	In Stock	0.05	73150000	Critical	Corporate	2025-09-19 00:00:00	No Return	0			
ORD06910	2025-04-26 00:00:00	CUST_030	Client Business 30 Ltd	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	MainOne Distribution	Kano Commercial Warehouse	Enugu	Udi	35	120000	180000	6300000	4200000	2100000	0.333333333	Pending	0	6300000	Pending	Road	GIG Logistics	14802.93	2025-04-28 00:00:00			Pending	86	51	In Stock	0.2	5040000	High	Retail		No Return	0			
ORD06911	2025-04-15 00:00:00	CUST_029	Apex Global Enterprise 29	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	Stallion Motors Distribution	Ibadan Western Hub	Lagos	Apapa	27	35000	58000	1566000	945000	621000	0.396551724	Paid	1566000	0	Processing	Road	GIG Logistics	23770.08	2025-04-17 00:00:00			Pending	191	164	In Stock	0	1566000	Critical	Wholesale	2025-04-16 00:00:00	No Return	0			
ORD06912	2025-06-29 00:00:00	CUST_010	Client Business 10 Ltd	PROD_A03	Heavy Duty Truck Brake Shoe Set	Automotive Parts	MainOne Distribution	Port Harcourt Coastal Depot	Enugu	Nsukka	66	22000	36000	2376000	1452000	924000	0.388888889	Partial	1476371.41	899628.59	Completed	Road	ABC Transport Logistics	39982.64	2025-07-01 00:00:00	2025-07-01 00:00:00	2	On Time	147	81	In Stock	0.1	2138400	High	Corporate	2025-07-14 00:00:00	No Return	0			
ORD06913	2025-01-24 00:00:00	CUST_028	Client Business 28 Ltd	PROD_H02	Industrial Air Conditioner 3HP	Home Appliances	BUA Group Procurement	Abuja Inland Logistics Depot	Lagos	Apapa	54	180000	260000	14040000	9720000	4320000	0.307692308	Partial	5616000	8424000	Processing	Road	Chisco Logistics	36284.44	2025-01-27 00:00:00			Pending	118	64	In Stock	0.2	11232000	High	Wholesale	2025-01-26 00:00:00	No Return	0			
ORD06914	2024-05-14 00:00:00	CUST_018	Client Business 18 Ltd	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Oyo	Ibadan North	11	18000	32000	352000	198000	154000	0.4375	Paid	299200	52800	Completed	Courier	Speedaf Express	12947.21	2024-05-21 00:00:00	2024-05-21 00:00:00	7	On Time	150	139	In Stock	0.15	299200	High	Wholesale	2024-05-14 00:00:00	No Return	0			
ORD06915	2024-04-26 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	United Africa Supplies	Ibadan Western Hub	Kano	Kano Municipal	83	320000	480000	39840000	26560000	13280000	0.333333333	Overdue	0	39840000	Completed	Sea	ABC Transport Logistics	35140.85	2024-04-28 00:00:00	2024-04-28 00:00:00	2	On Time	221	138	In Stock	0	39840000	Medium	Wholesale		No Return	0			
ORD06916	2025-01-22 00:00:00	CUST_011	Apex Global Enterprise 11	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Stallion Motors Distribution	Port Harcourt Coastal Depot	Rivers	Obio-Akpor	83	18000	32000	2656000	1494000	1162000	0.4375	Paid	2656000	0	Completed	Road	Konga Express	31136.41	2025-01-26 00:00:00	2025-01-26 00:00:00	4	On Time	139	56	In Stock	0	2656000	Medium	Retail	2025-01-27 00:00:00	No Return	0			
ORD06917	2024-10-19 00:00:00	CUST_001	Apex Global Enterprise 1	PROD_E02	Lithium Battery Pack 48V	Electronics	Dangote Logistics & Supplies Ltd	Port Harcourt Coastal Depot	Abuja	Gwarinpa	6	450000	620000	3720000	2700000	1020000	0.274193548	Pending	0	3720000	Processing	Road	Chisco Logistics	7800.88	2024-10-23 00:00:00			Pending	216	210	In Stock	0	3720000	Medium	Wholesale		No Return	0			
ORD06918	2025-10-26 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Innoson Industrial Supplies	Abuja Inland Logistics Depot	Enugu	Udi	58	25000	45000	2610000	1450000	1160000	0.444444444	Paid	2610000	0	Completed	Road	Chisco Logistics	22216.81	2025-10-29 00:00:00	2025-10-29 00:00:00	3	On Time	207	149	In Stock	0	2610000	Medium	Wholesale	2025-11-03 00:00:00	No Return	0			
ORD06919	2025-07-08 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_C01	Portland Cement 50kg Bag (Pallet of 100)	Construction Materials	SinoHydro Equipment Ltd	Abuja Inland Logistics Depot	Abuja	Gwarinpa	32	450000	580000	18560000	14400000	4160000	0.224137931	Paid	18560000	0	Completed	Road	DHL Express Nigeria	29897.23	2025-07-14 00:00:00	2025-07-20 00:00:00	12	Delayed	29	-3	Out of Stock	0	18560000	Medium	Wholesale	2025-07-21 00:00:00	No Return	0			
ORD06920	2025-03-09 00:00:00	CUST_028	Client Business 28 Ltd	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	BUA Group Procurement	Abuja Inland Logistics Depot	Lagos	Apapa	41	8500	14000	574000	348500	225500	0.392857143	Paid	459200	114800	Completed	Road	GIG Logistics	36506.21	2025-03-14 00:00:00	2025-03-14 00:00:00	5	On Time	107	66	In Stock	0.2	459200	Medium	Wholesale	2025-03-15 00:00:00	No Return	0			
ORD06921	2025-12-07 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	SinoHydro Equipment Ltd	Lagos Mega Central Hub	Abuja	Kubwa	37	120000	180000	6660000	4440000	2220000	0.333333333	Pending	0	6660000	Pending	Air	DHL Express Nigeria	27415.96	2025-12-10 00:00:00			Pending	111	74	In Stock	0.2	5328000	Medium	Retail		No Return	0			
ORD06922	2025-09-17 00:00:00	CUST_003	Apex Global Enterprise 3	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	BUA Group Procurement	Kano Commercial Warehouse	Oyo	Oyo Town	51	320000	480000	24480000	16320000	8160000	0.333333333	Paid	24480000	0	Completed	Road	GIG Logistics	40468.82	2025-09-21 00:00:00	2025-09-21 00:00:00	4	On Time	69	18	Low Stock	0	24480000	Medium	Corporate	2025-09-24 00:00:00	No Return	0			
ORD06923	2024-10-14 00:00:00	CUST_008	Client Business 8 Ltd	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	Zenith Global Procurement	Lagos Mega Central Hub	Kano	Kano Municipal	22	28000	42000	924000	616000	308000	0.333333333	Paid	924000	0	Completed	Road	Konga Express	15222.17	2024-10-16 00:00:00	2024-10-16 00:00:00	2	On Time	30	8	Low Stock	0	924000	Medium	Corporate	2024-10-26 00:00:00	No Return	0			
ORD06924	2025-09-28 00:00:00	CUST_006	Client Business 6 Ltd	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	BUA Group Procurement	Lagos Mega Central Hub	Kano	Fagge	7	15000	24000	168000	105000	63000	0.375	Partial	79800	88200	Processing	Air	Red Star Express	17463.32	2025-10-04 00:00:00			Pending	246	239	In Stock	0.05	159600	Medium	Retail	2025-09-30 00:00:00	No Return	0			
ORD06925	2024-12-08 00:00:00	CUST_006	Client Business 6 Ltd	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Kaduna	Kaduna North	29	320000	480000	13920000	9280000	4640000	0.333333333	Paid	12528000	1392000	Completed	Road	Chisco Logistics	21605.81	2024-12-14 00:00:00	2024-12-14 00:00:00	6	On Time	68	39	In Stock	0.1	12528000	Medium	Retail	2024-12-10 00:00:00	No Return	0			
ORD06926	2025-07-18 00:00:00	CUST_029	Apex Global Enterprise 29	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	SinoHydro Equipment Ltd	Kano Commercial Warehouse	Kaduna	Kaduna South	40	28000	42000	1680000	1120000	560000	0.333333333	Paid	1512000	168000	Completed	Sea	GIG Logistics	24414.38	2025-07-22 00:00:00	2025-07-21 00:00:00	3	On Time	47	7	Low Stock	0.1	1512000	Medium	Wholesale	2025-07-21 00:00:00	No Return	0			
ORD06927	2025-12-19 00:00:00	CUST_012	Client Business 12 Ltd	PROD_O01	Ergonomic Executive Mesh Chair	Office Supplies	SinoHydro Equipment Ltd	Lagos Mega Central Hub	Lagos	Lekki	40	45000	75000	3000000	1800000	1200000	0.4	Overdue	0	3000000	Completed	Road	Red Star Express	26363.07	2025-12-22 00:00:00	2025-12-22 00:00:00	3	On Time	201	161	In Stock	0	3000000	Medium	Corporate		Returned	40			
ORD06928	2024-07-25 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	MainOne Distribution	Abuja Inland Logistics Depot	Kano	Dala	53	18000	28000	1484000	954000	530000	0.357142857	Paid	1484000	0	Completed	Road	Speedaf Express	28170.59	2024-07-31 00:00:00	2024-08-01 00:00:00	7	Delayed	175	122	In Stock	0	1484000	Low	Wholesale	2024-07-30 00:00:00	No Return	0			
ORD06929	2024-03-06 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	SinoHydro Equipment Ltd	Abuja Inland Logistics Depot	Lagos	Apapa	27	950000	1400000	37800000	25650000	12150000	0.321428571	Paid	34020000	3780000	Pending	Courier	Chisco Logistics	17507.13	2024-03-11 00:00:00			Pending	232	205	In Stock	0.1	34020000	Medium	Wholesale	2024-03-07 00:00:00	No Return	0			
ORD06930	2025-08-11 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	United Africa Supplies	Lagos Mega Central Hub	Enugu	Udi	74	15000	24000	1776000	1110000	666000	0.375	Paid	1598400	177600	Completed	Air	GIG Logistics	49154.15	2025-08-17 00:00:00	2025-08-16 00:00:00	5	On Time	98	24	In Stock	0.1	1598400	High	Wholesale	2025-08-22 00:00:00	No Return	0			
ORD06931	2025-05-07 00:00:00	CUST_032	Client Business 32 Ltd	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	MainOne Distribution	Kano Commercial Warehouse	Kaduna	Kaduna South	68	8500	14000	952000	578000	374000	0.392857143	Partial	393573.28	558426.72	Completed	Road	MAX.ng Freight	26081.5	2025-05-12 00:00:00	2025-05-12 00:00:00	5	On Time	207	139	In Stock	0.05	904400	Medium	Retail	2025-05-15 00:00:00	No Return	0			
